,Product Name,Category,Product Feel,Product Fit,Product Function,Best Suited Activity,sku_orderInAvailabilityMap,Color,Best Suited Weather,sku_size
12735,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",94,True Navy,"Spring, Summer, Warm Weather",33
12736,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",10,Army Green,"Spring, Summer, Fall, Winter",38
12737,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",95,True Navy,"Spring, Summer, Warm Weather",32
12738,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",132,Trench,"Spring, Summer, Fall, Winter",36
12739,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",133,Trench,"Spring, Summer, Fall, Winter",35
12740,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",96,True Navy,"Spring, Summer, Warm Weather",31
12741,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",131,Trench,"Spring, Summer, Fall, Winter",38
12742,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",9,Army Green,"Spring, Summer, Fall, Winter",36
12743,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",287,Gatsby Blue,"Spring, Fall, Winter",33
12744,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",286,Gatsby Blue,"Spring, Fall, Winter",32
12745,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",12,Army Green,"Spring, Summer, Fall, Winter",42
12746,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",13,Army Green,"Spring, Summer, Fall, Winter",44
12747,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",139,Trench,"Spring, Summer, Fall, Winter",29
12748,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",140,Trench,"Spring, Summer, Fall, Winter",28
12749,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",93,True Navy,"Spring, Summer, Warm Weather",34
12750,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",136,Trench,"Spring, Summer, Fall, Winter",32
12751,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",137,Trench,"Spring, Summer, Fall, Winter",31
12752,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",138,Trench,"Spring, Summer, Fall, Winter",30
12753,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",11,Army Green,"Spring, Summer, Fall, Winter",40
12754,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",134,Trench,"Spring, Summer, Fall, Winter",34
12755,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",135,Trench,"Spring, Summer, Fall, Winter",33
12756,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",20,Black,"Spring, Fall, Winter",36
12757,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",18,Black,"Spring, Fall, Winter",34
12758,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",19,Black,"Spring, Fall, Winter",35
12759,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",21,Black,"Spring, Fall, Winter",38
12760,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",22,Black,"Spring, Fall, Winter",40
12761,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",58,Black,"Spring, Fall, Winter",42
12762,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",98,True Navy,"Spring, Summer, Warm Weather",28
12763,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",13,Black,"Spring, Fall, Winter",29
12764,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",12,Black,"Spring, Fall, Winter",28
12765,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",14,Black,"Spring, Fall, Winter",30
12766,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",15,Black,"Spring, Fall, Winter",31
12767,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",16,Black,"Spring, Fall, Winter",32
12768,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",97,True Navy,"Spring, Summer, Warm Weather",30
12769,"ABC Relaxed-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",17,Black,"Spring, Fall, Winter",33
12770,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",292,Trench,"Spring, Summer, Fall, Winter",38
12771,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",44,True Navy,"Spring, Fall, Winter",40
12772,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",43,True Navy,"Spring, Fall, Winter",38
12773,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",83,Nomad,"Spring, Summer, Fall, Winter",44
12774,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",84,Nomad,"Spring, Summer, Fall, Winter",46
12775,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",37,Trench,"Spring, Summer, Warm Weather",31
12776,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",77,Nomad,"Spring, Summer, Fall, Winter",34
12777,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",78,Nomad,"Spring, Summer, Fall, Winter",35
12778,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",79,Nomad,"Spring, Summer, Fall, Winter",36
12779,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",38,Trench,"Spring, Summer, Warm Weather",32
12780,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",80,Nomad,"Spring, Summer, Fall, Winter",38
12781,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",81,Nomad,"Spring, Summer, Fall, Winter",40
12782,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",82,Nomad,"Spring, Summer, Fall, Winter",42
12783,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",296,Trench,"Spring, Summer, Fall, Winter",46
12784,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",77,Obsidian,"Spring, Summer, Warm Weather",40
12785,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",76,Obsidian,"Spring, Summer, Warm Weather",38
12786,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",46,Trench,"Spring, Summer, Fall, Winter",31
12787,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",39,Trench,"Spring, Summer, Warm Weather",33
12788,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",43,Trench,"Spring, Summer, Fall, Winter",28
12789,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",44,Trench,"Spring, Summer, Fall, Winter",29
12790,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",40,Trench,"Spring, Summer, Warm Weather",34
12791,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",45,Trench,"Spring, Summer, Fall, Winter",30
12792,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",294,Trench,"Spring, Summer, Fall, Winter",42
12793,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",47,Trench,"Spring, Summer, Fall, Winter",32
12794,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",48,Trench,"Spring, Summer, Fall, Winter",33
12795,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",295,Trench,"Spring, Summer, Fall, Winter",44
12796,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",49,Trench,"Spring, Summer, Fall, Winter",34
12797,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",50,Trench,"Spring, Summer, Fall, Winter",35
12798,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",217,Artifact,"Spring, Summer, Fall, Winter",40
12799,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",51,Trench,"Spring, Summer, Fall, Winter",36
12800,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",52,Trench,"Spring, Summer, Fall, Winter",38
12801,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",41,Trench,"Spring, Summer, Warm Weather",36
12802,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",53,Trench,"Spring, Summer, Fall, Winter",40
12803,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",54,Trench,"Spring, Summer, Fall, Winter",42
12804,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",293,Trench,"Spring, Summer, Fall, Winter",40
12805,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",78,Trench,"Spring, Fall, Winter",28
12806,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",90,Trench,"Spring, Summer, Warm Weather",38
12807,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",42,Trench,"Spring, Summer, Warm Weather",40
12808,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",218,Artifact,"Spring, Summer, Fall, Winter",42
12809,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",77,Seal Grey,"Spring, Fall, Winter",40
12810,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",16,Obsidian,"Spring, Fall, Winter",32
12811,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",76,Seal Grey,"Spring, Fall, Winter",38
12812,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",15,Obsidian,"Spring, Fall, Winter",31
12813,"ABC Classic-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",219,Artifact,"Spring, Summer, Fall, Winter",44
12814,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",75,Seal Grey,"Spring, Fall, Winter",36
12815,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",14,Obsidian,"Spring, Fall, Winter",30
12816,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",74,Seal Grey,"Spring, Fall, Winter",35
12817,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",13,Obsidian,"Spring, Fall, Winter",29
12818,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",96,Trench,"Spring, Fall, Winter",46
12819,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",95,Trench,"Spring, Fall, Winter",44
12820,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",94,Trench,"Spring, Fall, Winter",42
12821,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",88,Trench,"Spring, Fall, Winter",40
12822,"ABC Relaxed-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Relaxed Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, work, casual",12,Obsidian,"Spring, Fall, Winter",28
12823,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",87,Trench,"Spring, Fall, Winter",38
12824,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",86,Trench,"Spring, Fall, Winter",36
12825,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",85,Trench,"Spring, Fall, Winter",35
12826,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",84,Trench,"Spring, Fall, Winter",34
12827,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",83,Trench,"Spring, Fall, Winter",33
12828,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",82,Trench,"Spring, Fall, Winter",32
12829,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",81,Trench,"Spring, Fall, Winter",31
12830,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",80,Trench,"Spring, Fall, Winter",30
12831,"ABC Slim-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Slim Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",79,Trench,"Spring, Fall, Winter",29
12832,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",311,Silver Drop,"Spring, Fall, Winter",28
12833,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",312,Silver Drop,"Spring, Fall, Winter",29
12834,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",313,Silver Drop,"Spring, Fall, Winter",30
12835,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",314,Silver Drop,"Spring, Fall, Winter",31
12836,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",315,Silver Drop,"Spring, Fall, Winter",32
12837,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",316,Silver Drop,"Spring, Fall, Winter",33
12838,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",317,Silver Drop,"Spring, Fall, Winter",34
12839,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",318,Silver Drop,"Spring, Fall, Winter",35
12840,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",319,Silver Drop,"Spring, Fall, Winter",36
12841,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",320,Silver Drop,"Spring, Fall, Winter",38
12842,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",321,Silver Drop,"Spring, Fall, Winter",40
12843,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",322,Silver Drop,"Spring, Fall, Winter",42
12844,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",323,Silver Drop,"Spring, Fall, Winter",44
12845,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",324,Silver Drop,"Spring, Fall, Winter",46
12846,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",63,Grey Sage,"Spring, Summer, Warm Weather",33
12847,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",86,Black,"Spring, Summer, Warm Weather",40
12848,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",17,Dark Mocha,"Cold Weather, Fall, Spring, Winter",33
12849,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",69,True Navy,"Spring, Summer, Fall, Winter",44
12850,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",70,True Navy,"Spring, Summer, Fall, Winter",46
12851,"ABC Slim-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",71,Army Green,"Spring, Fall, Winter",28
12852,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",66,True Navy,"Spring, Summer, Fall, Winter",38
12853,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",18,Dark Mocha,"Cold Weather, Fall, Spring, Winter",34
12854,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",67,True Navy,"Spring, Summer, Fall, Winter",40
12855,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",68,True Navy,"Spring, Summer, Fall, Winter",42
12856,"Commission Classic-Fit Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","casual, golf, On the Move",16,Dark Mocha,"Cold Weather, Fall, Spring, Winter",32
12857,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",61,Grey Sage,"Spring, Summer, Warm Weather",31
12858,"Commission Classic-Fit Short 7"" *Warpstreme",Shorts,Warpstreme,Classic Fit,"ABC Technology, Anti Stink, Pocketed","On the Move, travel, casual",84,Black,"Spring, Summer, Warm Weather",36
12859,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",102,Obsidian,"Spring, Summer, Fall, Winter",31
12860,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",103,Obsidian,"Spring, Summer, Fall, Winter",32
12861,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",104,Obsidian,"Spring, Summer, Fall, Winter",33
12862,"ABC Classic-Fit Trouser 32""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",105,Obsidian,"Spring, Summer, Fall, Winter",34
